0 0.500781
2 0.49375
4 0.497656
6 0.489063
8 0.486719
10 0.527344
12 0.489063
14 0.495312
16 0.50625
18 0.48125
20 0.500781
22 0.509375
24 0.498437
26 0.5
28 0.5
30 0.492969
32 0.494531
34 0.525781
36 0.516406
38 0.529687
40 0.474219
