0 0.501746
2 0.502527
4 0.50083
6 0.497083
8 0.498853
10 0.499988
12 0.501147
14 0.502502
16 0.501904
18 0.498328
20 0.502002
22 0.49823
24 0.503003
26 0.501282
28 0.499353
30 0.500232
32 0.498474
34 0.500562
36 0.502979
38 0.50293
40 0.499646
