0 0.504041
2 0.499121
4 0.499487
6 0.499768
8 0.49989
10 0.500635
12 0.498718
14 0.500378
16 0.499609
18 0.501404
20 0.498511
22 0.497534
24 0.498071
26 0.501086
28 0.500427
30 0.498376
32 0.494092
34 0.49928
36 0.499341
38 0.500708
40 0.503406
