0 0.480469
2 0.495312
4 0.49375
6 0.490625
8 0.514844
10 0.511719
12 0.496094
14 0.499219
16 0.500781
18 0.504687
20 0.509375
22 0.4875
24 0.478125
26 0.494531
28 0.492188
30 0.460156
32 0.484375
34 0.514844
36 0.500781
38 0.501563
40 0.504687
