0 0.499841
2 0.500708
4 0.501538
6 0.503381
8 0.501965
10 0.498157
12 0.499805
14 0.501147
16 0.502478
18 0.499463
20 0.50127
22 0.500281
24 0.502698
26 0.499915
28 0.496082
30 0.499744
32 0.500964
34 0.498315
36 0.500867
38 0.499536
40 0.500183
