0 0.510938
2 0.503125
4 0.488281
6 0.494531
8 0.507812
10 0.504687
12 0.513281
14 0.50625
16 0.519531
18 0.503125
20 0.488281
22 0.5
24 0.521875
26 0.50625
28 0.486719
30 0.508594
32 0.489844
34 0.495312
36 0.497656
38 0.478125
40 0.500781
