0 0.497729
2 0.502075
4 0.498962
6 0.501123
8 0.501501
10 0.496497
12 0.499036
14 0.49696
16 0.500964
18 0.498291
20 0.497192
22 0.500146
24 0.49989
26 0.500049
28 0.50105
30 0.497559
32 0.500989
34 0.500488
36 0.500793
38 0.498389
40 0.498962
