0 0.50083
2 0.500146
4 0.498413
6 0.497754
8 0.49845
10 0.498596
12 0.497449
14 0.498352
16 0.499695
18 0.502087
20 0.50094
22 0.499146
24 0.499438
26 0.496289
28 0.50094
30 0.498523
32 0.500684
34 0.499219
36 0.502087
38 0.500464
40 0.498499
