0 0.501404
2 0.501831
4 0.501929
6 0.496118
8 0.504443
10 0.499634
12 0.501208
14 0.499829
16 0.500073
18 0.499292
20 0.501892
22 0.498975
24 0.499597
26 0.495886
28 0.496484
30 0.499951
32 0.503088
34 0.500916
36 0.501965
38 0.499426
40 0.498242
