0 0.499426
2 0.498328
4 0.500513
6 0.498511
8 0.49823
10 0.497913
12 0.499072
14 0.5005
16 0.499536
18 0.49989
20 0.499402
22 0.499231
24 0.499512
26 0.502771
28 0.499683
30 0.503308
32 0.501343
34 0.500537
36 0.500146
38 0.501367
40 0.500195
