0 0.467969
2 0.511719
4 0.510938
6 0.51875
8 0.517969
10 0.482031
12 0.496875
14 0.510938
16 0.492188
18 0.510938
20 0.483594
22 0.476562
24 0.501563
26 0.511719
28 0.508594
30 0.509375
32 0.503906
34 0.480469
36 0.50625
38 0.511719
40 0.499219
